"user_id","cluster_no"
"NvTUw6Houqql4LXz10k-kg","2"
"IJvIQgeU8A2Ie6j1QNQ9VQ","7"
"n-j3R48IrQ_rnC2wyTRKSg","12"
"Mf4q6jEFuNxp7eZhOQpiYQ","5"
"8qPNFoE6vANPy33Sf8LmVQ","10"
"KADnVw-yJIxmkFQGFyFjHQ","11"
"aZFKnKaOTb6UqX6R4T-npg","2"
"DeZhnC-RsNFmKSlI0lUksw","12"
"0BnGCgE9vo6pUKNkNzk0fA","2"
"HDmQfAmZvR3e65nShPT5GA","2"
"GQDKq6WjTU6ZSVeSRuFFqw","12"
"dc1aFxBFpk_fiausMsbHDw","2"
"m7UfGYRzEfpF0zwdBLXBkQ","9"
"l2uNHbNrt6dmW7PNklJRdg","8"
"Lz8ycWZ5e7JBzkj2I-k0Qg","12"
"VL8OY590_lQC3_Jud1nULg","12"
"JtT0Y8pukyam6rtbu8cHBw","7"
"DmGN60bdczJ7429ffFiBeQ","1"
"g2qMC5iGVTr_nPpU15UO6w","9"
"D_go7uwRzSZtOoXAGg5hEA","4"
"Lc-GI6qk0fA3VvP4_g_h9Q","10"
"xA9lASyoyHvhtd11rvizdQ","8"
"C2-zxkrlc2GwJY1cH1Xvzw","1"
"qHNbdI-3SnIke_xqUMNmQQ","12"
"udqBIDdj7v8etVMV2_soVw","12"
"tSScRlDCBE0hqwrKRlHRJg","12"
"Ljy7SMyD5XjQ7vmIHTqe1A","2"
"Ia39-H4YyOgxyR86xFlhNg","12"
"bBpESkJdwW5kVEgm8DErEQ","3"
"st7DJwh_FToP2LqLaEq0xg","3"
"mQLz3khGkef57EpZLcw6Wg","6"
"M7Fpb87ScI687PXepkrYcQ","5"
"PbagMfRIeT0h3KCfWsmZwg","2"
"Ay2n9wR1uP3gWmDteFBzWA","12"
"sMQ074MnfwgYkvePhtfZig","9"
"sahUNH8Bh_Ee1HcXFlxD5g","1"
"Ms-OmZfZCH1bq5jyXFXu1g","11"
"mhN17Qbc_caakL3G2jBtJQ","8"
"AL8I8AgcEs_-Dk_gpet07g","2"
"G25oA6JNB7fA6tOC2iVvXQ","8"
"RZ0laasWOsDb-xHrXHTicw","5"
"TCUHjqgWFIsIewfF-dWviA","12"
"pviTvuSlAkmHBpztYqTxcg","8"
"DpuA3gpVnQWiiZsNQ8aFKw","2"
"pWgy4hB_Eiujqc62rn_40w","12"
"DAwxQwK9NXwx9WCNweKNsA","10"
"SWRJHxzLwxNbmnGltGvJlA","9"
"iXV8675GZDpjKSDzlONO3Q","2"
"NU6JDoBHrR9rE810wQBnhg","3"
"NHM1rGTk2h11ZG8VysdUvg","4"
"2BmRmsJb8PPlzSU1C_LIZw","12"
"cErXYGlZlV2SQ5KIYsHJAA","12"
"jKx0XOTrnT6gHiiRZ-UVKg","6"
"tjxlWg1f2PLDBDLo2-LvmA","1"
"KYLjpEwx00XBx-lwGfkhOg","3"
"aGnBYCHl6GU_nopPDhCdKA","5"
"LTVH1z8UtAxrQoMwqyGHqg","5"
"um7IQjWXugUzL_j0SGGWWA","10"
"Lrt1muTu8xv5utwxuzKGag","12"
"4tDqGbHrX5LYFzDzP8J1gA","12"
"zMfGq3PRcNBXOYIZEx7gyw","12"
"bihmYp91L4KmkE4jvmB_KQ","12"
"O1RZw_OKN1wAem48OSnLAw","2"
"jJeZ8-kGKUh9wkw9PwON9Q","6"
"8NP6rsbDUg7K5rXyDBgcOw","8"
"J2ZTcQhg6_RJzOIiF_F3-A","12"
"ezkagavTOcpxWzhst8Kg5w","11"
"jgZqO9crjxgGZebwbERyrQ","7"
"Fha0dL5BhNC5HJ3ja9kDoA","3"
"osN3A7Xtg-ucY8exAsdODA","12"
"JLKzr4uK4aC1j86QFr2FRw","10"
"f3zYlcW0aymOfyzFT3TE3A","5"
"mJnWJr-a6Mc_aAEUAHeKUg","8"
"ePuJf5XEoMeqyWa_Ct10mw","5"
"18h1MbWqPyesbkB9iLCcgg","1"
"SUAcn-ADgLbmiZC3JHy5vw","9"
"SGas5dFKHB6BMwDOA4KcFg","12"
"Su4xCP_n2ltOr5kJi-r9GA","10"
"YsroTIJnNT7J4-nt0BQi1g","7"
"kAPhC4vnFatGPgUsDlH5MQ","10"
"hm1T_7QV_JKpLzhZ-xCFuQ","2"
"_VaCHA9gfPvcPQFJribOyw","11"
"ymfoAXFNR-BZ-nx-z0VrGA","12"
"FhNPZDaTlJ2H8WYqAg7QLg","7"
"tfk3IPttodG9upNQ2XEBJA","12"
"I-pBLFeuKjKH7_u0V9hZrQ","2"
"UG4p9HYe7wUDx4YBydmoKg","12"
"-4XYM2oJZFe1Fak4oxwCrw","5"
"W4ZuWztx47aiksyYPUMYDw","7"
"KeAntZqKlvOJE0e84t3gxw","10"
"Hco3tctzct59zRIcufWZmw","4"
"MuUnoQbQxuTnBt7qJTx-Kw","12"
"diGgkyIhdL4U5orEHx2o-A","9"
"omIQPpwh_d99addWnsEsKw","12"
"mCd7pk8FqvlUD4Tkh8wiKw","10"
"KvuAZ9mhIhT5JCCmpW9kDQ","9"
"rFV-vMFBMnR7zILZ8TWXeQ","7"
"vSXRzWRRZTNKqqq37acOCA","10"
"XIJNy7wUL-1MLKBNMIawzA","3"
"IVil9fL7n5OJRe2zz5yIiw","5"
"Tz1FRUGfq7xBf4-ZGlvLZg","4"
"6rUhCa4FeTdtiq64TTl-eA","12"
"-0CpQPLOiDV6Azyef1A9Eg","5"
"JG4eoe5V0uGUq5Sz-FtpaA","12"
"9FitrH0P1nqhT1fM_9JfkQ","12"
"vPSZ2m0FZEi0O0C5MF0wQQ","12"
"sZVqbHXwf-tBYbYfgFuWzg","2"
"4r0Ho5rbAZ_BhXvpQmxbag","11"
"3xQ9B-tv3D_fCnKRwt0c2w","3"
"jQxv9LrXTM0ZmyQW7OH0mQ","12"
"0exqu_D8VIySyDXF8r26CA","1"
"iqhra1MRbjLWxrTkw4yqkA","1"
"K6pe8M3tSR_qS935u4OZOg","7"
"H4qext9t5x2tD0uT4RVLrQ","2"
"EfS_KG-FOi5Pl7KRenp3QQ","2"
"lwVp7BF1BriuDd3JL7Ku0A","12"
"q6v1E9N99a2SeLQpPJiY-Q","12"
"DC67MRJnS-xofybcv0Us8A","12"
"8Z59a7ncLkG-UeHAngmzxQ","12"
"A0XZl1hlxsQJaxLIXehavQ","12"
"0UGGHYhp5thZd2OQiJtvMw","12"
"fxB8K0KM4bzQR0ypegXE6A","2"
"GpK9fxVnuQe67CqFJOjkCQ","12"
"dhCp-xFgTQ0nNo9L0-nR0A","8"
"COc1EABn7Gn0JEfm6Gj6AQ","12"
"4HUtB-fQmP7AvcBviDLrow","12"
"qzpHul1cL7nf8f0OYXwz3Q","5"
"JlQ-9fc61X9lbzZN6ZjORQ","12"
"NHHDPWtoaxQETg5DPYu9Gg","9"
"nibPIJXdMMo65eGwiycuDA","1"
"IT_RtmTH-163g1Zo1J5UNw","5"
"emAGkhWXl-inbYaRZZQ9Mg","12"
"YWf89mdJ_5gb_HqmxIypTg","1"
"bc1qgkrSvYAkWrqVPCTFGw","10"
"k5h7HFkHgmMK9FNhBJyW-w","1"
"RBG2EH7S-GhWKBGIzM5s1Q","12"
"LR_w8sCegEXF6A3yy85q9g","10"
"MH2lcOVyCQsjxeEJJPr4qw","1"
"cjvvfCWWNIAm5VwNPuGvpA","7"
"fRS_A3eIsoXxfXNK1SmnDQ","9"
"dBHmXiJf3UR_T7yYKEyMlg","12"
"i7GLOecnswlf7nxMfrXIAg","3"
"S23kXlXWtwPJoubDiMCh8g","3"
"XS7Aqy1IObLCA1Ks_-es0w","12"
"KLa26QOvOPEjBtaZvlne7g","12"
"Tu9pO0vMtNU--Rl-C8_7Ew","7"
"AOlLg-7Ktg9EbSuW8L-Scg","6"
"pvSz0-3ebIDhQFYSHKa-cw","12"
"jO0sr2N9yxIBWVqTLtLd4Q","12"
"GlUqRiizoDcV7fS0vKA9Hg","12"
"-2HxF3E4Qj-9SBmBrVH32Q","12"
"eqjAtzvytERS51VXlT6TTA","1"
"BU2Gb-besFiKAcOYIm6aMQ","3"
"Bgvyml4cpqFFR2EImT3NqA","9"
"gC8u-Ep0rK4uVJzt1szRtw","12"
"W2CBjnZzz-y1QpkHl72fPg","9"
"L-u8CvCY06zwxKbofRmlmQ","12"
"pcRBB0DE7J9ORTPeTUKKpA","12"
"ZHrrGcjNkAwrRnZ-53B04g","3"
"i8W6V7mtdVmw4FC2i0-58g","2"
"VMGntYXRMp_y52uDvHDCKg","12"
"YYLKdq5FEyuahSqWDUpqEg","12"
"GSoT0bsWOfXEGiQM4DXlgg","1"
"dYbIkLXPSXDpq8ZhKSmNeg","9"
"rqomRMQgiegANdjBMkkcNQ","12"
"RQsTkOLGaZHq573YUdxWvg","12"
"oG69CN7l8O2eZcmnDVY2sQ","12"
"WkEUE8U26NQlzIgoikWyFQ","3"
"xCM_FdpMp92OXbaNqr1_FQ","10"
"2Mdiuqd4-SSWfb60JC1EjQ","6"
"9fV1WYZ-JUDuxsFMEh9bbg","7"
"CWPbGn0skxuYzv9gPtg5dQ","1"
"H5aFP72hFQMcOyoK4Epy5Q","7"
"hsHNirTqZt8eO9hEyWpevA","12"
"tPcFyGjfv9b6B3XpptYqXQ","9"
"cbPvfbWie2_YSHULGcCc4g","12"
"M9OHjW4dZhq8rN3NOrQ6Pg","12"
"waLeJs_awqtJhBLsbcTnyg","3"
"gBqHwW_mKDtCF7fTGuGWLw","3"
"wvO1gPL3GG_OiUrmSintQQ","12"
"pwL64j7EcdL-X0c5HHMrwg","12"
"_CQ51sWTe5_hrowAaMvjYA","11"
"cN0m39uP46NRr85LqwYNjQ","12"
"thyxH3SPPgb3dKUO4z2o3g","11"
"xBK-ElArbwMaonFFAI4NAA","1"
"bBmvk_s8DS8Du6HIZhATfA","12"
"gDjtMIoHS7YafKJO8sVZ-A","12"
"fA8NKP_9Y7bA9MfSEAK5BQ","12"
"1X6TunoStLIHOYvM8t6ylg","12"
"XmIZUVf5Cbc6waYD1BEqAA","3"
"Lo8aHfVJjfGpzd-YOsVGDg","3"
"v_DLC-JL9TA6PxzCJ8Xqqw","12"
"duymKKwUruH8GwbvcaFd0w","9"
"hofZ0YOgokakFiGmZLSWPQ","12"
"kwYDEJ4HS91sNqRAWlXElA","1"
"QoxKBUXztagZtTf7260uJg","4"
"K-nJvlZKQOHp1R5CkHh0Eg","5"
"xisNmn-A10Ke4tuRjJXNaw","9"
"5IgkzCBIOlFs-FnOLdRA7w","12"
"VfyUR8AKhnZOEfOCepfhuw","12"
"ZfflLxpq-zCSErwJTRHEMg","7"
"UGS01eFZxwmRciwNo7fwPg","1"
"_2vBGugPC_0iqVNNGVeJZA","10"
"jd72FdGKfijE1jfhgDVhVA","12"
"Wm-qTKXGf2qJDA66VdaJPQ","9"
"EedocBEDw5vgLgnZF23CuQ","7"
"OGFxp_d7WsIu6kl0vE6k3w","4"
"nLjbZicKVwgMlDAD6Fa8lQ","2"
"6Bkvmbq6HY28lC-44h05XQ","10"
"rRVMLd8_Kq4pILglKxJ6mg","6"
"IVm1abIK9OWCsrkmEAM7iQ","7"
"st5rpCdvHaBJ6XW7axsRfA","7"
"1-XtqgHjJnU9mUqNTqLTRA","12"
"nStWxL6-R3vSXARceTy-Rw","12"
"t200DOYyBuW4OdaAY3reQQ","7"
"H7RUjJT0cSxMfAbkyjvYQw","3"
"YASHGKm2SHkwCNKNhhyvyQ","7"
"_vvSfd9PM8-S-wifBxCh7A","6"
"1dpc-M_ZtuE9f4k9DY1dpQ","12"
"rM0pIbI0gxNFPxlVuLJ3JQ","1"
"pDlqEaKj20XaQG--Rc_dbQ","3"
"rSa-llCoKgY_019Oi5hPeA","12"
"jp4gTWan0JwexsNPV4MIeg","5"
"xqLGsJVAG5A8dhU_tVRBDw","1"
"zSS59_PEbASJIgKllYMfMQ","12"
"sEHLbboKDHRZKpWuEVlYXA","6"
"Rzb1Xz2W6ruoLrDz6uZC9g","12"
"dof30NZ6Bkie1csVLE7nZQ","12"
"mhYnBAzD1SpcqvfIBX_xlg","11"
"IvBMyL7qGEjIko24erJNUw","9"
"X_Dtktv6x-Wm8_iCCUTGEg","8"
"j-C1gdgT6D0fWeijZJAR6w","12"
"Cs2o2q8fjGJCKeLTNvuwUg","12"
"5XJl0a4jqsde-TB2S0Pc_Q","1"
"VYc2Zasng-hnnz2zLgHnLw","7"
"rl9qG4hIzCvS9W9KhcyBjA","1"
"AFQnxVrVHmSBIry1Nu7caA","5"
"1fRLSrAFBC7jYoN9xMG8WA","1"
"LruOyCDYa-hfSwJkOt46VA","7"
"yg7147-9aFKh8tphTMLntA","9"
"T0NZ7ReoBWWd5lov92sGcQ","7"
"TjVz6Hu1TnJkWiW4uBZbtQ","12"
"oJ63bRZWV4aY8OuGfGBD-A","12"
"gQspVZ78KbELItUKOxOblQ","3"
"9lnDwLb8FRX6j58O-v-oNQ","10"
"l9g8Y7MaSWxFf38ASuLkgA","3"
"cP6OSGGJfxB9VjXYvotUmA","8"
"ctLrn5mR2xolmyC4EADtFA","1"
"PRR_QZhRCkxa-hb-fmnA9Q","1"
"ZfxYqwRdD5g5Q717dol96Q","8"
"jmGlhXRCP69zkRCOOv1i6Q","12"
"ihUQNmCJ0S9bIXeaFi4Msw","3"
"tK9DimXEz3jB3xcqGKRteQ","12"
"czsYeeJtWycKpH_HGRC7SA","12"
"P9JildOrnYqlEWhI4muV1g","12"
"g_aUQirReCV_veBDlu_h0g","12"
"d9PdhaDzpXUg6MRqZ_1Dvw","6"
"xrk_-naM8MoW63KbkourEA","11"
"z0I3yaXgUV28EeS4LTAhwg","12"
"9DB9HDAEX5__ZiRC7KiFfw","10"
"CI4XcvDkzXbYi4EP72L8lw","8"
"z2Ycbm3OIpGAKJ3xrElnMQ","2"
"4egYD0Q3qYCAFR9YGiMcqg","8"
"535e0azkVIvzyZB9dd_8Jg","12"
"H29qxmJun9uGvx4DbBsddA","11"
"ygWxEDsfddLNid1FKwCoMA","12"
"nvDSbSI7_JPqEQsyjRZ3Sg","10"
"ODv4xHJsxdXriEbXiYtuQQ","12"
"DDCS5BefkhCbgG9ggZf9gQ","2"
"KYkwrRF6sojfxQjN-x3wDg","12"
"vJhA5urrY3sKDDLvdrGEbQ","12"
"xa6QojqEsouugxh0xrIA1w","12"
"4hGuQkPs1QbZmsTaqHiPPg","12"
"M4t5DsLgxStKLEFTIOlvsg","11"
"xfjVkxhioFN_FAE-qCMpfA","9"
"hmk-QSrXo_I2RHk4AyLu0w","7"
"ladCah0cgvvuNg2OJzSjVA","5"
"-5mdQrXp5tIbBIw3_UNruQ","12"
"PeQzkADXhpVGvOfMEdADyA","12"
"0qX0Ae_5wxd_t33C3BhKYw","12"
"SQVXNuBVwkkHQroO_HmiuQ","12"
"tSCog5cCypzUmx0HFUwrcg","2"
"dM1ulrqQPBpg_M9QLoSFQg","12"
"d8oOy4u_VXc8Snu7VkSlLQ","7"
"3bT9ij8RgcqTGNaGaj6lcQ","3"
"zuEGNC0vTM9LS0AW8u7NsA","4"
"_QrA3iVlWTUJtQoUFddI5Q","8"
"lK7joIWSNWLphuFp7ozuqA","4"
"QvyujLggHLd7KR3uYKo3VQ","8"
"8SJnHGIzp9Qq523xWdl6ew","11"
"0r_fOzv3aFFGPYz7ZFjEVQ","12"
"6fk8ErE0fy5r6uP6g1QtOQ","12"
"pMKZv4LfzbL3hT9PL8YPoQ","12"
"UsStwDvJ7wFkjLCab_DA9Q","12"
"IZHoGKOvPiYsF46P5xL1WQ","10"
"Y0cYReA8EV7zxLJ4m81oEw","9"
"2XQ4nRbDO-9-tKsNKcOTWw","3"
"7r0wD9cT5iAXae-qvAxRww","6"
"16TocbBCcLIAtG18AGefSg","12"
"YQ0317AZgfxP7fG2g3Nziw","9"
"uTM_jOC5DWnA7scpcBgoUQ","5"
"DO3TIDmqypuGlwKfpZqG6A","7"
"PhKVyaDcgMn9TvSufrpCkg","8"
"13w9pgiyBoVLuYhORSDz2Q","10"
"OIh_6snavOKJVcj1UD50Zw","4"
"yDOZfza7_VDM5tS7gs4AsQ","12"
"Z-ayxxMWER5u4-cbXvlQEg","10"
"xxX8hetWDR6VMjXWni13oA","12"
"DqO2fkXeCGIMSwwhDLzFpQ","12"
"bkTxRRBzj7uRO8epwbsoJA","5"
"xL5Uo6TemnV3xvmpX-Gaog","10"
"l8CIvZ3-36iWJAYbluoEQg","2"
"x7ZlPNRu9O0uutW9k7oEfA","6"
"emYBy7RoGURebNrG991pLQ","12"
"Igju-tNzMmIn4LRldU5WrA","5"
"IjaQh-GFDezeO-e41OYPmA","5"
"WXPR1mTKrOkn2K55i_I_ug","10"
"S3JcCTmQB9DsBqCwjDjztw","12"
"PQduKHqKsYsvXC6FxozH-w","11"
"Xjj1J9ObZ-D7gt6bQQtaXQ","8"
"zxCZisEn2KSo6zfvjXJa4A","10"
"v1eTNV9rmg66xnxsLYlozA","12"
"LeABtsHnbyhru9wEWy1DeQ","12"
"rEsJXd4FUFpsF_kHVJ185g","2"
"XY9LvJU8DwY2jsxJSUOivA","7"
"l8Z1SYP1KPFXiwN-yM5sMQ","3"
"e1jZ5NLYWQLkjSzOYriDRw","12"
"rIBzqont3ZowKIfi5nmuRA","7"
"1RfYkPg_zadobGQyGvv_sA","11"
"VvNFKmTc5mDs0SW5RnYZKg","6"
"acR7c61V8ZWZP96HClYVYA","1"
"dKlorEiH0JramO-3vwQm0Q","7"
"RySDpRT0wC1xTkq5worldA","4"
"49tgwbcoy6Gmg_gAf74bCA","2"
"qDOVAoVBObWOHAcCjsC_OA","12"
"fnpUykt0f8kR1hhN3hvy1A","9"
"oY302SkuD4wqGGiRuPDwlQ","5"
"3TuZ45PwfeN4F1su6Fj_TA","5"
"fMDmUUqK4sQBAOHNYHz4-w","5"
"xK3LfgHZuV8-Ps4Qkr4Hvw","11"
"R4jdC5t45QNvGtrcdD8E1Q","12"
"230ZKAPiKY6YlnoNuUDXaQ","5"
"6UuLmRQR1jA7wUP0E56mFQ","7"
"qoBo885XGFh54okgZ9YpOw","8"
"fk7vA0_TYUxtPvrPjJcx-g","12"
"9ZlmnJ7o5hwQTadWgeucqg","3"
"BT5SSAy1dtZCHc4LtZ8SaQ","7"
"XLNaiWF21OsAf0fMV6kuSg","2"
"HUmGdbxGylbYhhtFcx5b9w","12"
"cWovCSAoy3S_dZoD8ZI8LA","12"
"QhTss8PkeM30ILHdwDxhig","12"
"CXmX1FjBHjBwUtLWnFAE9g","9"
"PNVK7L918ok_xcR6Zd_cvw","12"
"iTwx1OEpm9rdzZYsaf25Yw","12"
"s5aI73NXfd-kPLeTeXJhng","1"
"3vrEMF-B_-9O_9CtjW50Rw","5"
"v3LSSXtiGSi5iFnOsv_aMg","5"
"LTNHO5sGUIrWlRzJ08c-WQ","5"
"yR9w0cIJALUPzbqE4aRHZA","1"
"RnviaBjomu-uy_H_dG83ug","3"
"FXFHTsLKNYvJxEbmxP_F3w","5"
"jxpHrf9ekgaUiemBTAu3Ig","6"
"J-O4HwOVgwWNCrSbfRk22A","7"
"D5sQKsUGmmQQZ62pfigaxQ","12"
"t7_6SeTnjLjwT9RxvS3NGQ","9"
"zyEGeL88bAiTBMJbHTEegQ","12"
"6XajMxdcbiHHlvrD8z_Xlg","12"
"jMyzsRbq0rrO2F2eYk03Mw","12"
"gQFMlwuO-pJPsngapIS9wA","12"
"mR8RPtwika8d2bt_6F5sWw","4"
"sOsumLmm9Gb70gJp4MyHqA","12"
"DN1ra8Et7GaWGjdteGE8lg","5"
"YpZa2n1TnPI2ae-RJ97CQg","11"
"fb1IrDx45ojJYfR4cAv0zA","6"
"zAI7MZgpu1Z1KK-zhYEoAQ","12"
"YNKhxqP2jVjPfu_K9hFDBA","5"
"WiXw5sSkO6SuFWaXG_v7UA","6"
"wxukgw5LEYz9NT2uRo04vw","2"
"8CLQyF9tdbuGpHiLmVEkfA","12"
"LI43npgwnH2iK1YQbUwEbA","10"
"A69QAmKSdW45kUIqd4FESg","1"
"EKN8DllM66gYGVhvMulfnA","12"
"z2D9A04a-S6xWCfZRm2dAw","11"
"YtSXqZNaiU1jcusG2fWSCA","12"
"0M3iwQoGakfrr7yUg0Qg_w","5"
"LUNO0fVb3aO-SPDjMYmzzA","12"
"nDs7oZjkcyuySAqYzEYQxQ","7"
"5RSr5hESOgzPj97ZZGLbjA","12"
"Y96lNVqHx0f9EF0d-v1hjA","2"
"BoLZNA5HUwuVmOTswv5pHw","7"
"QiTUXljbTIqcuzOS4iS4hg","1"
"uWGwiXZonG1Vde2mz0tq6A","1"
"lOPJY05UChcdm_puWXloRg","9"
"LicyHK-zhYSAIuZvabBLlQ","1"
"6UtSyP8fATLNNEGURDfq-A","9"
"vhoIvZ3jKzM2A_ld5gpdAA","12"
"1CsEL31azW8c6ZsdcEXA1A","10"
"98PKN8NgoZAMV9QOARkBjw","12"
"tPrdL4nlXIqocPKNuP_L8Q","12"
"N8-l7e5ba5qJ5aaTqV-cWw","12"
"z-FYeN6rjBhqwI7ijyIBGw","9"
"O0Z2xqfIeADM_BvbNd6NOw","9"
"MVcH_V7QJJylKACF4dMu2w","9"
"gtuRablOmw5O08QoKbn0fQ","6"
"Tf1ldDLUMfjoeiEq5niRqg","7"
"FC4K5y0rVQr4sYDzCSyypg","9"
"u-4Gonw-18ILAkv7FK_jjw","2"
"UwU9CHGvIfJgeC90HdOeYg","12"
"54iewxUlM9tYJYJtOVLiNA","2"
"ItYFo1uLuLYPFU-Sjtsg6A","12"
"AjiSxL3Co3TRsUBEU6NT_g","12"
"VeINqDRRrJfKSqxrq2LK9A","5"
"7XTQK7OX-d_Fiv05uhNydw","12"
"LEOAjoxxJDkX-7Ejd4p3CA","1"
"Vy_njARnGVF1fVihKtMNdw","12"
"e8EWCYnDaVcQ5hxLmGzz4w","4"
"NKkqGizCM36ZQouxMBU5BQ","3"
"Msl2GEJtI6P1ejGXrLbFhA","7"
"EFa9b6QiiLF68ZYaKVv2zQ","10"
"P93teTri4XFMB1eHW5IVSw","1"
"LVHJA0O0Z3RKdV8NGCi8SQ","8"
"U60iHoThXl3F9kLsTv42AA","12"
"Osx-Q-wHz3IG9OaYBoLi5Q","6"
"AA6lLFiCnvzr7eAhBr2sSQ","3"
"DDqFi7zl7hc75-F8qNNhvQ","9"
"Mt5JfP56p7xu59A7kGdi7Q","12"
"qRYGwqLOniJIn3PkuP9ykA","12"
"mW4XQUehTsb1fCcJsIMsIA","3"
"QMRTx1fORMAx7uye2ZH_Mg","8"
"i3lHb48oSkgrjFuA1t4ApA","1"
"uWyqJFNjL5N8MgLspTafFg","2"
"2GBCCvamLwCGDLbmoB9FJQ","12"
"MlrOAM51YzGD4Q-kdKQS7w","3"
"nQnmz2z7UFDzbMTrwbwW9Q","12"
"mZDkmZe_7gQGOeP2c0NK0Q","12"
"98n6NyA50lkUrgjtqiG5sw","11"
"xZknZsB-yxEQbI8JLollXw","7"
"5XHdn-QHWY40lk-1JjTFjg","12"
"Ej-bIRV5EemArXX3eTJxpA","12"
"zs7P3o9stNXPc8723alvHg","8"
"J3rmGtqYgPZzh9l5q3O3WA","11"
"ibuFkg04Hc8MkRy6JRTY6A","9"
"v9B9brG8IvPepobzkUDV1w","1"
"jjXdlqdhYjE7L1ZUnOaC-Q","12"
"N7P968ZtfKgSq4IdXqiCWw","12"
"LGYEr3ZEpEKfXlfDRYDOxw","3"
"KrXoTfpcb63oppWP89uSDw","10"
"P4Td3m5oMGZGTfDVZzgztg","3"
"pEbSTXnPYqgNhH36cDphcA","12"
"9YWKfPDRsPBC1lUmVRN2MQ","2"
"l1yg9l-2ZF_1j102YYlpNg","7"
"iesUVOa8JcmF06q6VISoAA","12"
"fnX7pZxdjjTnnvkETrbdWA","8"
"9Uex2RLeKVaVlUphkg8IJw","7"
"AU5dXS6dC3p22WHgxul6fw","6"
"rLgFjBBYmzdsFvsy8AZnQQ","10"
"Kh2__N9CBy2eBADaojrSew","5"
"2vW10tzbdrneaHUXYrFiXQ","2"
"neEH9W1Gve1sEfRxbzooKA","2"
"zNu_KQa2Qei1_dLWe5nUeA","3"
"rcdmD-WlWFThcmoON7hbag","3"
"y7hnqRL6-k5fH0dEJYC16w","12"
"ZgsF3oGquxYz-gQKMN0wng","10"
"vW0E6s_HMv5qNrDfxYSYVA","1"
"fpycbEHoD8idtWGkHrFC2w","12"
"KSvSQeUkWHu8YL40bXIJdQ","12"
"8eG6nnnH58m28smTrYFciw","10"
"NPPfwnCx2tVbFx4AenLeUA","12"
"HvcYQeOA95VfsSE7ZM-XUw","10"
"jN49RnugPriTCxtV19zDeg","3"
"g9vj9rOpsw6pJ_K42HEYlQ","12"
"cuHp8luhexZ8XP97885d8g","1"
"YmBjaa6Gxl9ip7Dz3Szjjg","12"
"3BycIR78D2XaL99oPnd-TQ","3"
"jm0T348fORfaaZ9c2vdrQw","12"
"dCPGyb7qmUC2G8S2xEYe2w","12"
"zVZS2GLJJct0whuXyLXqUQ","10"
"Lx2n1DMySwSEuxxEBxEN9Q","2"
"Vplq34J2wo4zR0bY4PNLLg","10"
"oNN761ZzY8sb8o4_3MJ4lw","1"
"yo0piVFR47Rf73Xk1KVHGQ","12"
"Xcde1ow9ubhw7NJ_7cN3tA","1"
"H5fScTxij7AmzoM7cbSjjw","2"
"1x4c2luGpWqoSd5wLf0xPg","3"
"5JRQ4NLpPDs65gsIPIFimA","3"
"Kf35Fl31zONNxUxKIVOOzw","12"
"st_EEBAUrwuqpiTPs8OQZA","12"
"FaSCYKjxxErGXcLCLcuDAg","12"
"50T7WqsrJbQAWMzBa68-7w","1"
"dzkkOg7icVobnR0UIq8PiQ","12"
"DUl5dT852XbuDTJR_N4tnw","9"
"dLMMJAyI-4dqexuB65wcIQ","10"
"3SBL6mTEQ1O1F2cuxRcVEg","8"
"YLGEvwDWEeVsTdWvBRsWaQ","2"
"ZFimxj3uSskvHqtdY88mtQ","9"
"bmGjesIQJlQ1lMKgsYlUnQ","9"
"yrL6HsxpjfR6tWkcUx-fuQ","11"
"DKaIEOcnVbP0jMMuaII5gA","2"
"wbkmEjkffcQCsApSPXH__w","1"
"LeRM3od0RmbMeYmDMjy9ug","3"
"Rr98ncTTrxyBXTR2lzqb-w","2"
"8532tlDIfgtUpbjHQXG-NA","12"
"jLbzNy79Xn2HGJ1kTLKaFA","12"
"HDV3IxqCigmY6Kwj-ZJjiw","4"
"a6G1HZYXOpPJOihOlSY1cA","12"
"jQomT8gBqQfAdga8aDGjkg","12"
"eguxQIiYTvPSNhKAYLiLpQ","10"
"HExrdJUtujLDliqaZD-xCQ","9"
"x-7GAiUxDin1jvKXop5qzQ","12"
"0HwAYIPDAbMzFmKaMTj3WQ","5"
"SdxHtbvFQJAgPUkQfE4CIQ","12"
"g_Ux2MnB1edTOAAxzpyznA","7"
"feEvSQVETExUevoWxq7byA","2"
"SsKpnGonqN4Pm8Ka7RAxRA","12"
"c7ShZKDZUU6cnqTLIEwong","12"
"a_eMKfDIWZjO1n8_tOmvtQ","5"
"_XJrjgemELuz1Xw8lpJxjQ","8"
"tf2ONTD7y_co94D5U7-XyQ","12"
"6TQ8W6NrJCEkQON5TghUyA","7"
"Fjk84yUg3C1ZCXl24NwpTg","12"
"eXkPNDB67fGorV4169ZWPA","11"
"W_EXEPwGvVQh46rxdiUu6Q","6"
"3u3cHX7SIYG_UUT3zhVaPg","6"
"YDFRDj6uC2v9oThuT0MyFw","9"
"uJzdfh-moUgBwSSYGLslQw","8"
"lK6vU1_UCK1owB6VEIOZPQ","1"
"nNYbL3KsxEoBhaap01Vqzw","4"
"6TCBgIIU0lnk0Vevqh3ivg","12"
"TfWF4Vgdm0aBL_MYZhdXGg","9"
"RF_qT7g73QxIvG8H6N0ETA","5"
