"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52"
"5-LXxNNX8hH0Qk16BlPU3A",9,"y4ETe3DkcIjjr_eyeg5U5g","lTixk1IT.D4hoMZ6LgoyHQ","UUGoM4q4i8rK2CBRS0xDAw","sOYsxYYFl03PhHmz_rBDZQ","Vs7gc9EE3k9wARuUcN9piA","X7mGZrCzGGjS95SdRtEaGcQ","YRyYbOSwvHkZsZOLv98oQg","iA8Ve2sZKN5Vz3mYKrtCaQ","qmymSqVwHYRqdwfcBatzpQ","fQt9QVAZM9PM0wFDdROvWw","hihud..QRriCYZw1zZvW4g","FogTa.wmjhVnJCoTiaxvZA","ZAuAwz1ijuydn5yL3q3rzA","DbEszO3wk1xVmN3pCPob2g","A0X1baHPgw9IiBRivu0G9g","X2iTsRqUsPGRH1li1WVRvKQ","FvVSy2r7_zDEhZWqLgjXNQ","jLxeBgWhLRbII2ACkgH1Sg","gQMAcDm8kv8ev7x2BshMwg","HgdFqAvK31fB9sgBdOzo9g","B_WggEKFq.ZFNui8CHPYvA","HI56ArpYEbhEUeRx9Curpw","SwAZBCyFtVo_8vkRbJhdkA","UE3AvVnaPEBPneVahYT2eA","aD0EslPREWGDlSpD0RMlEg","xcmmTXhuMx2fZF2Bt69F4w","kj1p6NwUGROOoqNySf0I1Q","wSojc.y.d7MWiGWdy8deCg","olmCDBoMF.EhN8U2livBSg","plWuv4gda7m0KlqCNhrb4w","X2SfSzEd3B7WimeZac23zhg","X6tSvz_21BMo3a4GaItwa0g","r_BrIgzYcwo1NAuG9dLbpg","q5xrVJ4kivx_yEfJeOKNYQ","gG9z6zr_49LocyCTvSFg0w","Tw3miGKZHtmxmaQZIYFRrA","Rg43a31sV7gNLZMjy.ZdCg","eDlgbI0Qg_mmI.Osvci0gw","uKKNw68mZZaa1jcyszEbyA","E4JyAzB5_2quptwtemyhYA","w8RWhhuKxMiFCpvFvIQ3zg","jTZYireK6pnPb6Rni0jygw","X_u1Bq7QsgMUXSMex8QHqLQ","O7ot_LMlCfLpOP9tBqeNfw","MM8n7SPaIuMlDGbUM5SZhA","X6Iu4YDjAPrDRRrPCt_E2zA","YmOWkved7K8q3eXgf4NNnA","X01fuY2NNscttoTxOYbuZXw","X9a3DrZvpYxVs3k_qwlCNSw","DgZ.pZUo3drzpiCDlDr9IQ"
"5-ni6jRdBKI4I6ZVMpMIxQ",6,"X7mGZrCzGGjS95SdRtEaGcQ","X01fuY2NNscttoTxOYbuZXw","FogTa.wmjhVnJCoTiaxvZA","LelAlfuj5oVRF9CQdWLsNQ","xcmmTXhuMx2fZF2Bt69F4w","X2iTsRqUsPGRH1li1WVRvKQ","HgdFqAvK31fB9sgBdOzo9g","uKKNw68mZZaa1jcyszEbyA","X9a3DrZvpYxVs3k_qwlCNSw","Sovgwq.E.n6wLqNh3X_rXg","utIA0LyQmwP.9DRyxUe6qQ","fQt9QVAZM9PM0wFDdROvWw","FvVSy2r7_zDEhZWqLgjXNQ","A0X1baHPgw9IiBRivu0G9g","y4ETe3DkcIjjr_eyeg5U5g","iA8Ve2sZKN5Vz3mYKrtCaQ","SWhHaWFuijy_KDs0zVCJog","UUGoM4q4i8rK2CBRS0xDAw","jLxeBgWhLRbII2ACkgH1Sg","OY0.hYJ2q6WiAqhYnCZZ0w","DgZ.pZUo3drzpiCDlDr9IQ","Rg43a31sV7gNLZMjy.ZdCg","aD0EslPREWGDlSpD0RMlEg","X1BrIPwRhJHOp6yBwjoRtgg","q5xrVJ4kivx_yEfJeOKNYQ","jTZYireK6pnPb6Rni0jygw","mnwRtuVQEsIUomBchu0gwg","hihud..QRriCYZw1zZvW4g","yWUBX9Pe6pzh1PjVj04UmQ","UE3AvVnaPEBPneVahYT2eA","MS.hfug4QDXqb_Mws3qlzA","w8RWhhuKxMiFCpvFvIQ3zg","X8I5U8OQ06nSxX2y4PPOWzQ","mDR12Hafvr84ctpsV6YLag","X3C5Z9homtzkWHouH2BHXYQ","X0W_pPAiTXgazY2mtX6o0_w","olmCDBoMF.EhN8U2livBSg","ZAuAwz1ijuydn5yL3q3rzA","YRyYbOSwvHkZsZOLv98oQg","X_9vGmNrEcLWFOnUzeUdfag","NLEe.RzDSU.5BN6xp_WWCw","JyxHvtj.syke7m9rbza7mA","YmOWkved7K8q3eXgf4NNnA","HI56ArpYEbhEUeRx9Curpw","Tw3miGKZHtmxmaQZIYFRrA","X7_Loa7mqtny7aNByryxOSA","E4JyAzB5_2quptwtemyhYA","X_u1Bq7QsgMUXSMex8QHqLQ","B_WggEKFq.ZFNui8CHPYvA","gG9z6zr_49LocyCTvSFg0w"
"5-t2GXKX1FqW7U9MV2eUWQ",0,"X7_Loa7mqtny7aNByryxOSA","lTixk1IT.D4hoMZ6LgoyHQ","fQt9QVAZM9PM0wFDdROvWw","y4ETe3DkcIjjr_eyeg5U5g","X7mGZrCzGGjS95SdRtEaGcQ","E4JyAzB5_2quptwtemyhYA","mDR12Hafvr84ctpsV6YLag","A0X1baHPgw9IiBRivu0G9g","gG9z6zr_49LocyCTvSFg0w","ZAuAwz1ijuydn5yL3q3rzA","w8RWhhuKxMiFCpvFvIQ3zg","HgdFqAvK31fB9sgBdOzo9g","xcmmTXhuMx2fZF2Bt69F4w","N5B7OBTyNGgwU_Y2fwNcyw","Vs7gc9EE3k9wARuUcN9piA","Tw3miGKZHtmxmaQZIYFRrA","jTZYireK6pnPb6Rni0jygw","HI56ArpYEbhEUeRx9Curpw","p5rpYtxS5xPQjt3MXYVEwA","FogTa.wmjhVnJCoTiaxvZA","jLxeBgWhLRbII2ACkgH1Sg","B_WggEKFq.ZFNui8CHPYvA","X7fxebHYUwIF6CakxSr70iQ","X2iTsRqUsPGRH1li1WVRvKQ","MhiBpIBNTCAm1Xd3WzRzjQ","X0W_pPAiTXgazY2mtX6o0_w","mnwRtuVQEsIUomBchu0gwg","tWiFat101ID5w_wgAPMXhA","HCCg.rVnHQ2FI6lHs_LvUQ","yWUBX9Pe6pzh1PjVj04UmQ","uKKNw68mZZaa1jcyszEbyA","X6tSvz_21BMo3a4GaItwa0g","Sovgwq.E.n6wLqNh3X_rXg","Rg43a31sV7gNLZMjy.ZdCg","DbEszO3wk1xVmN3pCPob2g","OY0.hYJ2q6WiAqhYnCZZ0w","dWrezcuIAO.Ckx1W0gu5jg","UUGoM4q4i8rK2CBRS0xDAw","pQ6e4fjq6kqRqLE6w8CfWQ","szhJLmdLDVFTevm8fu0T4A","X_xAJZOKBMPOe47p1MphB2w","qmymSqVwHYRqdwfcBatzpQ","wHVWfC_a6koeiJXAu78e1g","aD0EslPREWGDlSpD0RMlEg","hihud..QRriCYZw1zZvW4g","X1BrIPwRhJHOp6yBwjoRtgg","C9ImzBi5fn742ZcAYDww2A","X8olG8J91NG_QU92WHG5QfA","BxCzy1WOVxOrr_G7V4BIvg","YRyYbOSwvHkZsZOLv98oQg"
"5_3JdPVStJnbrVtWlRnNUg",6,"X7mGZrCzGGjS95SdRtEaGcQ","X01fuY2NNscttoTxOYbuZXw","FogTa.wmjhVnJCoTiaxvZA","LelAlfuj5oVRF9CQdWLsNQ","xcmmTXhuMx2fZF2Bt69F4w","X2iTsRqUsPGRH1li1WVRvKQ","HgdFqAvK31fB9sgBdOzo9g","uKKNw68mZZaa1jcyszEbyA","X9a3DrZvpYxVs3k_qwlCNSw","Sovgwq.E.n6wLqNh3X_rXg","utIA0LyQmwP.9DRyxUe6qQ","fQt9QVAZM9PM0wFDdROvWw","A0X1baHPgw9IiBRivu0G9g","FvVSy2r7_zDEhZWqLgjXNQ","y4ETe3DkcIjjr_eyeg5U5g","SWhHaWFuijy_KDs0zVCJog","iA8Ve2sZKN5Vz3mYKrtCaQ","UUGoM4q4i8rK2CBRS0xDAw","jLxeBgWhLRbII2ACkgH1Sg","OY0.hYJ2q6WiAqhYnCZZ0w","Rg43a31sV7gNLZMjy.ZdCg","DgZ.pZUo3drzpiCDlDr9IQ","q5xrVJ4kivx_yEfJeOKNYQ","aD0EslPREWGDlSpD0RMlEg","X1BrIPwRhJHOp6yBwjoRtgg","jTZYireK6pnPb6Rni0jygw","mnwRtuVQEsIUomBchu0gwg","hihud..QRriCYZw1zZvW4g","yWUBX9Pe6pzh1PjVj04UmQ","UE3AvVnaPEBPneVahYT2eA","MS.hfug4QDXqb_Mws3qlzA","w8RWhhuKxMiFCpvFvIQ3zg","X8I5U8OQ06nSxX2y4PPOWzQ","mDR12Hafvr84ctpsV6YLag","X0W_pPAiTXgazY2mtX6o0_w","olmCDBoMF.EhN8U2livBSg","X3C5Z9homtzkWHouH2BHXYQ","X_9vGmNrEcLWFOnUzeUdfag","ZAuAwz1ijuydn5yL3q3rzA","YRyYbOSwvHkZsZOLv98oQg","NLEe.RzDSU.5BN6xp_WWCw","JyxHvtj.syke7m9rbza7mA","YmOWkved7K8q3eXgf4NNnA","HI56ArpYEbhEUeRx9Curpw","X7_Loa7mqtny7aNByryxOSA","B_WggEKFq.ZFNui8CHPYvA","Tw3miGKZHtmxmaQZIYFRrA","X_u1Bq7QsgMUXSMex8QHqLQ","r_BrIgzYcwo1NAuG9dLbpg","E4JyAzB5_2quptwtemyhYA"
"51UaY_JKrEOzA1CeEbuDNg",6,"X7mGZrCzGGjS95SdRtEaGcQ","X01fuY2NNscttoTxOYbuZXw","xcmmTXhuMx2fZF2Bt69F4w","HgdFqAvK31fB9sgBdOzo9g","FogTa.wmjhVnJCoTiaxvZA","LelAlfuj5oVRF9CQdWLsNQ","X2iTsRqUsPGRH1li1WVRvKQ","uKKNw68mZZaa1jcyszEbyA","X9a3DrZvpYxVs3k_qwlCNSw","Sovgwq.E.n6wLqNh3X_rXg","utIA0LyQmwP.9DRyxUe6qQ","fQt9QVAZM9PM0wFDdROvWw","y4ETe3DkcIjjr_eyeg5U5g","FvVSy2r7_zDEhZWqLgjXNQ","A0X1baHPgw9IiBRivu0G9g","SWhHaWFuijy_KDs0zVCJog","iA8Ve2sZKN5Vz3mYKrtCaQ","UUGoM4q4i8rK2CBRS0xDAw","jLxeBgWhLRbII2ACkgH1Sg","Rg43a31sV7gNLZMjy.ZdCg","OY0.hYJ2q6WiAqhYnCZZ0w","mnwRtuVQEsIUomBchu0gwg","X1BrIPwRhJHOp6yBwjoRtgg","aD0EslPREWGDlSpD0RMlEg","DgZ.pZUo3drzpiCDlDr9IQ","q5xrVJ4kivx_yEfJeOKNYQ","w8RWhhuKxMiFCpvFvIQ3zg","jTZYireK6pnPb6Rni0jygw","yWUBX9Pe6pzh1PjVj04UmQ","hihud..QRriCYZw1zZvW4g","X8I5U8OQ06nSxX2y4PPOWzQ","mDR12Hafvr84ctpsV6YLag","UE3AvVnaPEBPneVahYT2eA","MS.hfug4QDXqb_Mws3qlzA","X0W_pPAiTXgazY2mtX6o0_w","olmCDBoMF.EhN8U2livBSg","ZAuAwz1ijuydn5yL3q3rzA","X3C5Z9homtzkWHouH2BHXYQ","YRyYbOSwvHkZsZOLv98oQg","X_9vGmNrEcLWFOnUzeUdfag","X_u1Bq7QsgMUXSMex8QHqLQ","HI56ArpYEbhEUeRx9Curpw","YmOWkved7K8q3eXgf4NNnA","NLEe.RzDSU.5BN6xp_WWCw","JyxHvtj.syke7m9rbza7mA","E4JyAzB5_2quptwtemyhYA","X7_Loa7mqtny7aNByryxOSA","Tw3miGKZHtmxmaQZIYFRrA","r_BrIgzYcwo1NAuG9dLbpg","Cni2l.VKG_pdospJ6xliXQ"
"52BSd0kY8AndWPrybOMMsg",9,"y4ETe3DkcIjjr_eyeg5U5g","lTixk1IT.D4hoMZ6LgoyHQ","UUGoM4q4i8rK2CBRS0xDAw","sOYsxYYFl03PhHmz_rBDZQ","X2iTsRqUsPGRH1li1WVRvKQ","ZAuAwz1ijuydn5yL3q3rzA","YRyYbOSwvHkZsZOLv98oQg","hihud..QRriCYZw1zZvW4g","A0X1baHPgw9IiBRivu0G9g","X7mGZrCzGGjS95SdRtEaGcQ","Vs7gc9EE3k9wARuUcN9piA","FvVSy2r7_zDEhZWqLgjXNQ","FogTa.wmjhVnJCoTiaxvZA","iA8Ve2sZKN5Vz3mYKrtCaQ","DbEszO3wk1xVmN3pCPob2g","B_WggEKFq.ZFNui8CHPYvA","fQt9QVAZM9PM0wFDdROvWw","jLxeBgWhLRbII2ACkgH1Sg","gQMAcDm8kv8ev7x2BshMwg","aD0EslPREWGDlSpD0RMlEg","qmymSqVwHYRqdwfcBatzpQ","SwAZBCyFtVo_8vkRbJhdkA","HgdFqAvK31fB9sgBdOzo9g","HI56ArpYEbhEUeRx9Curpw","UE3AvVnaPEBPneVahYT2eA","xcmmTXhuMx2fZF2Bt69F4w","plWuv4gda7m0KlqCNhrb4w","wSojc.y.d7MWiGWdy8deCg","olmCDBoMF.EhN8U2livBSg","q5xrVJ4kivx_yEfJeOKNYQ","r_BrIgzYcwo1NAuG9dLbpg","X2SfSzEd3B7WimeZac23zhg","Tw3miGKZHtmxmaQZIYFRrA","kj1p6NwUGROOoqNySf0I1Q","gG9z6zr_49LocyCTvSFg0w","eDlgbI0Qg_mmI.Osvci0gw","E4JyAzB5_2quptwtemyhYA","Rg43a31sV7gNLZMjy.ZdCg","X6tSvz_21BMo3a4GaItwa0g","aT_SsfZ6GQgJGyuIv1Hapw","X6Iu4YDjAPrDRRrPCt_E2zA","jTZYireK6pnPb6Rni0jygw","X_u1Bq7QsgMUXSMex8QHqLQ","YmOWkved7K8q3eXgf4NNnA","MM8n7SPaIuMlDGbUM5SZhA","w8RWhhuKxMiFCpvFvIQ3zg","O7ot_LMlCfLpOP9tBqeNfw","X7_Loa7mqtny7aNByryxOSA","uKKNw68mZZaa1jcyszEbyA","DgZ.pZUo3drzpiCDlDr9IQ"
"52Oq0fCJWaHpQtuKqTkN4g",0,"X7_Loa7mqtny7aNByryxOSA","lTixk1IT.D4hoMZ6LgoyHQ","fQt9QVAZM9PM0wFDdROvWw","y4ETe3DkcIjjr_eyeg5U5g","E4JyAzB5_2quptwtemyhYA","X7mGZrCzGGjS95SdRtEaGcQ","mDR12Hafvr84ctpsV6YLag","A0X1baHPgw9IiBRivu0G9g","ZAuAwz1ijuydn5yL3q3rzA","gG9z6zr_49LocyCTvSFg0w","w8RWhhuKxMiFCpvFvIQ3zg","HgdFqAvK31fB9sgBdOzo9g","xcmmTXhuMx2fZF2Bt69F4w","N5B7OBTyNGgwU_Y2fwNcyw","Vs7gc9EE3k9wARuUcN9piA","jTZYireK6pnPb6Rni0jygw","Tw3miGKZHtmxmaQZIYFRrA","HI56ArpYEbhEUeRx9Curpw","B_WggEKFq.ZFNui8CHPYvA","FogTa.wmjhVnJCoTiaxvZA","X7fxebHYUwIF6CakxSr70iQ","p5rpYtxS5xPQjt3MXYVEwA","jLxeBgWhLRbII2ACkgH1Sg","X2iTsRqUsPGRH1li1WVRvKQ","MhiBpIBNTCAm1Xd3WzRzjQ","yWUBX9Pe6pzh1PjVj04UmQ","mnwRtuVQEsIUomBchu0gwg","X0W_pPAiTXgazY2mtX6o0_w","HCCg.rVnHQ2FI6lHs_LvUQ","tWiFat101ID5w_wgAPMXhA","dWrezcuIAO.Ckx1W0gu5jg","Sovgwq.E.n6wLqNh3X_rXg","X6tSvz_21BMo3a4GaItwa0g","uKKNw68mZZaa1jcyszEbyA","Rg43a31sV7gNLZMjy.ZdCg","UUGoM4q4i8rK2CBRS0xDAw","pQ6e4fjq6kqRqLE6w8CfWQ","OY0.hYJ2q6WiAqhYnCZZ0w","szhJLmdLDVFTevm8fu0T4A","DbEszO3wk1xVmN3pCPob2g","X_xAJZOKBMPOe47p1MphB2w","aD0EslPREWGDlSpD0RMlEg","C9ImzBi5fn742ZcAYDww2A","qmymSqVwHYRqdwfcBatzpQ","hihud..QRriCYZw1zZvW4g","wHVWfC_a6koeiJXAu78e1g","X1BrIPwRhJHOp6yBwjoRtgg","BxCzy1WOVxOrr_G7V4BIvg","X8olG8J91NG_QU92WHG5QfA","X.6tvduBzjLI1ISfs3F_qTg"
"535H0AVY41CWfHGjYhEoKQ",5,"fQt9QVAZM9PM0wFDdROvWw","A0X1baHPgw9IiBRivu0G9g","iA8Ve2sZKN5Vz3mYKrtCaQ","hihud..QRriCYZw1zZvW4g","ZAuAwz1ijuydn5yL3q3rzA","X1BrIPwRhJHOp6yBwjoRtgg","HgdFqAvK31fB9sgBdOzo9g","p5rpYtxS5xPQjt3MXYVEwA","X7mGZrCzGGjS95SdRtEaGcQ","jLxeBgWhLRbII2ACkgH1Sg","xcmmTXhuMx2fZF2Bt69F4w","y4ETe3DkcIjjr_eyeg5U5g","FogTa.wmjhVnJCoTiaxvZA","X2SfSzEd3B7WimeZac23zhg","NLEe.RzDSU.5BN6xp_WWCw","gG9z6zr_49LocyCTvSFg0w","B_WggEKFq.ZFNui8CHPYvA","Vs7gc9EE3k9wARuUcN9piA","E4JyAzB5_2quptwtemyhYA","X7_Loa7mqtny7aNByryxOSA","fT6Uwl6abRQfiNgxre_qbg","SWhHaWFuijy_KDs0zVCJog","aD0EslPREWGDlSpD0RMlEg","X0W_pPAiTXgazY2mtX6o0_w","uKKNw68mZZaa1jcyszEbyA","r_BrIgzYcwo1NAuG9dLbpg","X2iTsRqUsPGRH1li1WVRvKQ","q5xrVJ4kivx_yEfJeOKNYQ","utIA0LyQmwP.9DRyxUe6qQ","DzKl51tivGJMLiNsQqf38w","X9a3DrZvpYxVs3k_qwlCNSw","sOYsxYYFl03PhHmz_rBDZQ","gQMAcDm8kv8ev7x2BshMwg","jTZYireK6pnPb6Rni0jygw","qmymSqVwHYRqdwfcBatzpQ","mDR12Hafvr84ctpsV6YLag","JFaTPxWQC14VmFnXLv7W1g","mnwRtuVQEsIUomBchu0gwg","LelAlfuj5oVRF9CQdWLsNQ","X6Iu4YDjAPrDRRrPCt_E2zA","Tw3miGKZHtmxmaQZIYFRrA","kj1p6NwUGROOoqNySf0I1Q","X_9vGmNrEcLWFOnUzeUdfag","X_xAJZOKBMPOe47p1MphB2w","lTixk1IT.D4hoMZ6LgoyHQ","HI56ArpYEbhEUeRx9Curpw","OY0.hYJ2q6WiAqhYnCZZ0w","GIfZNMP0oIJCje_Xp0Bgrw","OjApDLQUPV8c_yPCg8xZog","X8olG8J91NG_QU92WHG5QfA"
"53bZ_EsXH71L7iFs5MP9_w",2,"JFaTPxWQC14VmFnXLv7W1g","X7fxebHYUwIF6CakxSr70iQ","HI56ArpYEbhEUeRx9Curpw","X7mGZrCzGGjS95SdRtEaGcQ","A0X1baHPgw9IiBRivu0G9g","B_WggEKFq.ZFNui8CHPYvA","UUGoM4q4i8rK2CBRS0xDAw","E4JyAzB5_2quptwtemyhYA","X2SfSzEd3B7WimeZac23zhg","YRyYbOSwvHkZsZOLv98oQg","X8olG8J91NG_QU92WHG5QfA","X0W_pPAiTXgazY2mtX6o0_w","Tw3miGKZHtmxmaQZIYFRrA","uKKNw68mZZaa1jcyszEbyA","lTixk1IT.D4hoMZ6LgoyHQ","kj1p6NwUGROOoqNySf0I1Q","fQt9QVAZM9PM0wFDdROvWw","X7_Loa7mqtny7aNByryxOSA","AfN3Z1U6QPEgAb5F2CQm8w","jLxeBgWhLRbII2ACkgH1Sg","aD0EslPREWGDlSpD0RMlEg","HgdFqAvK31fB9sgBdOzo9g","DzKl51tivGJMLiNsQqf38w","dWrezcuIAO.Ckx1W0gu5jg","mDR12Hafvr84ctpsV6YLag","Sovgwq.E.n6wLqNh3X_rXg","FvVSy2r7_zDEhZWqLgjXNQ","X1BrIPwRhJHOp6yBwjoRtgg","pQ6e4fjq6kqRqLE6w8CfWQ","w8RWhhuKxMiFCpvFvIQ3zg","gG9z6zr_49LocyCTvSFg0w","riM.pBsdqRRVXtAVbLfsxQ","OGRB__fguKfGpPdH7FvBDA","SWhHaWFuijy_KDs0zVCJog","FogTa.wmjhVnJCoTiaxvZA","Vs7gc9EE3k9wARuUcN9piA","z6.reuC5BYf_Rth9gMBfgQ","NLEe.RzDSU.5BN6xp_WWCw","wHVWfC_a6koeiJXAu78e1g","X2iTsRqUsPGRH1li1WVRvKQ","qmymSqVwHYRqdwfcBatzpQ","y4ETe3DkcIjjr_eyeg5U5g","OVTY.NpcTA7iXbMQmusv3A","ZAuAwz1ijuydn5yL3q3rzA","O7ot_LMlCfLpOP9tBqeNfw","olmCDBoMF.EhN8U2livBSg","n8Zqqhff.2cxzWt_nwhU2Q","Rg43a31sV7gNLZMjy.ZdCg","C9ImzBi5fn742ZcAYDww2A","ECOkEVUodMLUxvI0PMI4gQ"
"53JHz4dbMg9JfuzakOZK4A",0,"X7_Loa7mqtny7aNByryxOSA","lTixk1IT.D4hoMZ6LgoyHQ","fQt9QVAZM9PM0wFDdROvWw","y4ETe3DkcIjjr_eyeg5U5g","X7mGZrCzGGjS95SdRtEaGcQ","E4JyAzB5_2quptwtemyhYA","mDR12Hafvr84ctpsV6YLag","A0X1baHPgw9IiBRivu0G9g","gG9z6zr_49LocyCTvSFg0w","ZAuAwz1ijuydn5yL3q3rzA","w8RWhhuKxMiFCpvFvIQ3zg","HgdFqAvK31fB9sgBdOzo9g","N5B7OBTyNGgwU_Y2fwNcyw","xcmmTXhuMx2fZF2Bt69F4w","Tw3miGKZHtmxmaQZIYFRrA","Vs7gc9EE3k9wARuUcN9piA","jTZYireK6pnPb6Rni0jygw","HI56ArpYEbhEUeRx9Curpw","B_WggEKFq.ZFNui8CHPYvA","FogTa.wmjhVnJCoTiaxvZA","X7fxebHYUwIF6CakxSr70iQ","p5rpYtxS5xPQjt3MXYVEwA","jLxeBgWhLRbII2ACkgH1Sg","X2iTsRqUsPGRH1li1WVRvKQ","MhiBpIBNTCAm1Xd3WzRzjQ","X0W_pPAiTXgazY2mtX6o0_w","mnwRtuVQEsIUomBchu0gwg","tWiFat101ID5w_wgAPMXhA","yWUBX9Pe6pzh1PjVj04UmQ","HCCg.rVnHQ2FI6lHs_LvUQ","X6tSvz_21BMo3a4GaItwa0g","Sovgwq.E.n6wLqNh3X_rXg","uKKNw68mZZaa1jcyszEbyA","Rg43a31sV7gNLZMjy.ZdCg","dWrezcuIAO.Ckx1W0gu5jg","UUGoM4q4i8rK2CBRS0xDAw","DbEszO3wk1xVmN3pCPob2g","pQ6e4fjq6kqRqLE6w8CfWQ","X_xAJZOKBMPOe47p1MphB2w","OY0.hYJ2q6WiAqhYnCZZ0w","szhJLmdLDVFTevm8fu0T4A","aD0EslPREWGDlSpD0RMlEg","qmymSqVwHYRqdwfcBatzpQ","C9ImzBi5fn742ZcAYDww2A","X1BrIPwRhJHOp6yBwjoRtgg","wHVWfC_a6koeiJXAu78e1g","hihud..QRriCYZw1zZvW4g","X_9vGmNrEcLWFOnUzeUdfag","X8olG8J91NG_QU92WHG5QfA","BxCzy1WOVxOrr_G7V4BIvg"
"53QaFbmZojYK0vv3RQagcw",5,"A0X1baHPgw9IiBRivu0G9g","fQt9QVAZM9PM0wFDdROvWw","iA8Ve2sZKN5Vz3mYKrtCaQ","hihud..QRriCYZw1zZvW4g","ZAuAwz1ijuydn5yL3q3rzA","HgdFqAvK31fB9sgBdOzo9g","p5rpYtxS5xPQjt3MXYVEwA","X7mGZrCzGGjS95SdRtEaGcQ","X1BrIPwRhJHOp6yBwjoRtgg","xcmmTXhuMx2fZF2Bt69F4w","jLxeBgWhLRbII2ACkgH1Sg","y4ETe3DkcIjjr_eyeg5U5g","FogTa.wmjhVnJCoTiaxvZA","NLEe.RzDSU.5BN6xp_WWCw","B_WggEKFq.ZFNui8CHPYvA","gG9z6zr_49LocyCTvSFg0w","X2SfSzEd3B7WimeZac23zhg","E4JyAzB5_2quptwtemyhYA","X7_Loa7mqtny7aNByryxOSA","Vs7gc9EE3k9wARuUcN9piA","aD0EslPREWGDlSpD0RMlEg","fT6Uwl6abRQfiNgxre_qbg","SWhHaWFuijy_KDs0zVCJog","r_BrIgzYcwo1NAuG9dLbpg","X2iTsRqUsPGRH1li1WVRvKQ","utIA0LyQmwP.9DRyxUe6qQ","q5xrVJ4kivx_yEfJeOKNYQ","X0W_pPAiTXgazY2mtX6o0_w","uKKNw68mZZaa1jcyszEbyA","DzKl51tivGJMLiNsQqf38w","gQMAcDm8kv8ev7x2BshMwg","qmymSqVwHYRqdwfcBatzpQ","X9a3DrZvpYxVs3k_qwlCNSw","jTZYireK6pnPb6Rni0jygw","sOYsxYYFl03PhHmz_rBDZQ","mnwRtuVQEsIUomBchu0gwg","X6Iu4YDjAPrDRRrPCt_E2zA","JFaTPxWQC14VmFnXLv7W1g","mDR12Hafvr84ctpsV6YLag","kj1p6NwUGROOoqNySf0I1Q","X_9vGmNrEcLWFOnUzeUdfag","LelAlfuj5oVRF9CQdWLsNQ","X_xAJZOKBMPOe47p1MphB2w","OjApDLQUPV8c_yPCg8xZog","Tw3miGKZHtmxmaQZIYFRrA","lTixk1IT.D4hoMZ6LgoyHQ","HI56ArpYEbhEUeRx9Curpw","GIfZNMP0oIJCje_Xp0Bgrw","OY0.hYJ2q6WiAqhYnCZZ0w","YmOWkved7K8q3eXgf4NNnA"
"54zqyneshZvyWymZLE6mJw",5,"A0X1baHPgw9IiBRivu0G9g","fQt9QVAZM9PM0wFDdROvWw","iA8Ve2sZKN5Vz3mYKrtCaQ","hihud..QRriCYZw1zZvW4g","ZAuAwz1ijuydn5yL3q3rzA","HgdFqAvK31fB9sgBdOzo9g","p5rpYtxS5xPQjt3MXYVEwA","X7mGZrCzGGjS95SdRtEaGcQ","X1BrIPwRhJHOp6yBwjoRtgg","xcmmTXhuMx2fZF2Bt69F4w","jLxeBgWhLRbII2ACkgH1Sg","y4ETe3DkcIjjr_eyeg5U5g","FogTa.wmjhVnJCoTiaxvZA","NLEe.RzDSU.5BN6xp_WWCw","X7_Loa7mqtny7aNByryxOSA","gG9z6zr_49LocyCTvSFg0w","B_WggEKFq.ZFNui8CHPYvA","X2SfSzEd3B7WimeZac23zhg","E4JyAzB5_2quptwtemyhYA","Vs7gc9EE3k9wARuUcN9piA","fT6Uwl6abRQfiNgxre_qbg","aD0EslPREWGDlSpD0RMlEg","SWhHaWFuijy_KDs0zVCJog","X0W_pPAiTXgazY2mtX6o0_w","r_BrIgzYcwo1NAuG9dLbpg","X2iTsRqUsPGRH1li1WVRvKQ","q5xrVJ4kivx_yEfJeOKNYQ","uKKNw68mZZaa1jcyszEbyA","DzKl51tivGJMLiNsQqf38w","utIA0LyQmwP.9DRyxUe6qQ","qmymSqVwHYRqdwfcBatzpQ","gQMAcDm8kv8ev7x2BshMwg","X9a3DrZvpYxVs3k_qwlCNSw","jTZYireK6pnPb6Rni0jygw","sOYsxYYFl03PhHmz_rBDZQ","mnwRtuVQEsIUomBchu0gwg","JFaTPxWQC14VmFnXLv7W1g","Tw3miGKZHtmxmaQZIYFRrA","LelAlfuj5oVRF9CQdWLsNQ","X6Iu4YDjAPrDRRrPCt_E2zA","lTixk1IT.D4hoMZ6LgoyHQ","X_9vGmNrEcLWFOnUzeUdfag","kj1p6NwUGROOoqNySf0I1Q","mDR12Hafvr84ctpsV6YLag","OjApDLQUPV8c_yPCg8xZog","X_xAJZOKBMPOe47p1MphB2w","GIfZNMP0oIJCje_Xp0Bgrw","OY0.hYJ2q6WiAqhYnCZZ0w","HI56ArpYEbhEUeRx9Curpw","X8olG8J91NG_QU92WHG5QfA"
